x,y,id,crispr_class,crispr_type,crispr_subtype,operon_size,database
6.3036714,17.872686,15481,1.0,I,I-B,8.0,benchmark
2.3721533,16.756582,15482,1.0,I,I-B,8.0,benchmark
7.2461023,23.374151,15483,1.0,I,I-E,7.0,benchmark
7.246127,23.374092,15484,1.0,I,I-E,7.0,benchmark
2.3557546,16.74539,15485,1.0,I,I-B,8.0,benchmark
13.754076,12.167218,15486,1.0,I,I-E,9.0,benchmark
13.744036,12.16083,15487,1.0,I,I-E,9.0,benchmark
9.457064,15.917302,15488,1.0,I,I-C,7.0,benchmark
11.584347,6.9085913,15489,1.0,III,III-B,7.0,benchmark
12.800402,4.3955855,15490,1.0,III,III-D,8.0,flsh
2.3598711,20.780685,15491,1.0,I,I-F_T,8.0,flsh
-2.334948,12.89266,15492,1.0,I,I-F,7.0,flsh
5.230881,14.773146,15493,1.0,I,I-F,6.0,flsh
3.808617,9.962037,15494,1.0,I,I-F_T,7.0,flsh
9.900339,13.756029,15495,1.0,I,I-C,8.0,flsh
9.204714,-0.47684595,15496,1.0,I,I-E,8.0,flsh
2.4904263,13.962012,15497,1.0,I,I-F_T,4.0,flsh
13.336225,5.8694954,15498,1.0,III,III-D,15.0,flsh
7.326478,3.9481769,15499,1.0,I,I-E,16.0,benchmark
6.0413656,-8.392792,15500,1.0,I,I-E,11.0,benchmark
-9.177379,4.3739796,15501,1.0,I,I-E,12.0,flsh
-3.215086,11.860976,15502,1.0,I,I-F,6.0,flsh
-5.0385227,6.889662,15503,1.0,IV,IV-A3,5.0,flsh
17.394691,9.813522,15504,2.0,II,II-B,4.0,flsh
5.911553,6.0670943,15505,1.0,I,I-F,6.0,flsh
13.718312,12.151514,15506,1.0,I,I-E,9.0,benchmark
6.669088,6.1959157,15507,1.0,I,I-F,7.0,benchmark
12.482761,18.676367,15508,1.0,I,I-E,7.0,flsh
16.136415,6.04355,15509,2.0,V,V-F1,1.0,flsh
5.8460793,17.533472,15510,1.0,I,I-B,6.0,flsh
6.0255637,17.564249,15511,1.0,I,I-B,9.0,flsh
1.6512684,13.474283,15512,1.0,I,I-B,6.0,flsh
17.394417,9.81155,15513,2.0,II,II-B,4.0,flsh
17.38566,9.816604,15514,2.0,II,II-B,4.0,flsh
