x,y,id,crispr_class,crispr_type,crispr_subtype,operon_size,database,category
6.3810005,9.547612,29361,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,10.0,flsh,Not-Annotated-By-Cctyper
8.044515,5.5183454,29362,1.0,I,I-E,6.0,flsh,I
8.001251,5.5729294,29363,1.0,I,I-E,6.0,flsh,I
8.857923,6.674876,29364,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,35.0,flsh,Not-Annotated-By-Cctyper
6.589159,9.20702,29365,1.0,IV,IV-A1,5.0,flsh,IV
9.359211,6.7886977,29366,1.0,I,I-C,8.0,flsh,I
6.3051157,1.7601049,29367,1.0,I,I-F,7.0,flsh,I
3.436768,12.964267,29368,1.0,III,III-D,10.0,flsh,III
6.3259363,1.7545019,29369,1.0,I,I-F,7.0,flsh,I
5.1316752,4.3424983,29370,1.0,I,I-E,8.0,flsh,I
8.342952,11.845315,29371,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
8.67492,5.6117454,29372,1.0,I,I-E,8.0,flsh,I
5.1072106,14.308719,29373,1.0,III,III-D,14.0,flsh,III
6.7575827,12.978269,29374,1.0,III,III-A,13.0,flsh,III
7.1880636,17.794277,29375,2.0,II,II-A,4.0,flsh,II
2.8525658,8.289951,29376,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
6.092829,13.485351,29377,1.0,III,III-A,8.0,flsh,III
8.086274,14.100055,29378,2.0,II,II-A,5.0,flsh,II
8.099155,14.096892,29379,2.0,II,II-A,5.0,flsh,II
8.0978365,14.093432,29380,2.0,II,II-A,5.0,flsh,II
8.77611,6.3905134,29381,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
-1.1622658,13.2763405,29382,1.0,I,I-B,10.0,flsh,I
11.178442,8.158292,29383,1.0,I,I-B,9.0,flsh,I
3.5402317,12.8745985,29384,1.0,III,III-D,19.0,flsh,III
8.803913,11.4656105,29385,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,Not-Annotated-By-Cctyper
-3.5455148,15.777361,29386,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
9.765716,7.6973476,29387,1.0,I,I-B,4.0,flsh,I
13.376294,10.60293,29388,1.0,I,I-F_T,4.0,flsh,I
8.551466,7.063086,29389,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,11.0,flsh,Not-Annotated-By-Cctyper
6.370672,10.113939,29390,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
9.25569,5.343953,29391,1.0,I,I-E,8.0,flsh,I
8.275049,7.7484174,29392,1.0,I,I-G,6.0,flsh,I
1.8180898,12.359649,29393,1.0,III,III-D,10.0,flsh,III
1.8140266,12.358074,29394,1.0,III,III-D,10.0,flsh,III
9.564316,5.1137547,29395,1.0,I,I-E,12.0,flsh,I
2.197336,13.099735,29396,1.0,III,III-D,5.0,flsh,III
7.78567,12.418712,29397,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
3.6618547,10.698883,29398,1.0,I,I-F,7.0,flsh,I
7.168983,11.30486,29399,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
16.086084,11.306978,29400,1.0,I,I-E,8.0,flsh,I
8.134171,8.009828,29401,1.0,I,I-G,6.0,flsh,I
8.092841,8.028505,29402,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,Not-Annotated-By-Cctyper
5.336637,13.902362,29403,1.0,III,III-A,11.0,flsh,III
5.3526673,13.890284,29404,1.0,III,III-A,11.0,flsh,III
10.376818,17.809454,29405,1.0,I,I-C,7.0,flsh,I
4.8789296,11.117618,29406,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,13.0,flsh,Not-Annotated-By-Cctyper
4.966048,11.015367,29407,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,12.0,flsh,Not-Annotated-By-Cctyper
8.054304,4.707984,29408,1.0,I,I-E,9.0,flsh,I
6.8665338,11.726805,29409,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
5.017099,-0.61085516,29410,1.0,I,I-F,6.0,flsh,I
7.901576,13.517362,29411,2.0,II,II-A,4.0,flsh,II
9.239926,10.69947,29412,1.0,I,I-F_T,8.0,flsh,I
8.460302,8.13687,29413,1.0,I,I-G,6.0,flsh,I
6.0259304,19.240034,29414,2.0,II,II-A,4.0,flsh,II
8.443846,12.566123,29415,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,18.0,flsh,Not-Annotated-By-Cctyper
7.99656,13.4809885,29416,2.0,II,II-A,4.0,flsh,II
7.9436216,7.7598433,29417,1.0,I,I-G,8.0,flsh,I
7.9320374,8.191553,29418,1.0,I,I-G,4.0,flsh,I
4.649093,15.551177,29419,1.0,III,III-D,10.0,flsh,III
4.6508784,15.5303135,29420,1.0,III,III-D,10.0,flsh,III
4.048649,14.346228,29421,1.0,III,III-D,10.0,flsh,III
5.6868443,4.7701335,29422,1.0,I,I-E,8.0,flsh,I
4.0537806,14.345469,29423,1.0,III,III-D,10.0,flsh,III
5.6841154,4.7664304,29424,1.0,I,I-E,8.0,flsh,I
4.052324,14.35107,29425,1.0,III,III-D,10.0,flsh,III
5.68648,4.765418,29426,1.0,I,I-E,8.0,flsh,I
6.075238,13.497328,29427,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
6.632201,9.26468,29428,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
8.021923,4.709108,29429,1.0,I,I-E,8.0,flsh,I
2.9550402,8.35293,29430,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
3.8347638,9.198625,29431,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
4.8735576,10.993919,29432,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,41.0,flsh,Not-Annotated-By-Cctyper
7.4070683,5.452235,29433,1.0,I,I-E,5.0,flsh,I
7.4252863,5.4594717,29434,1.0,I,I-E,5.0,flsh,I
8.404525,11.53323,29435,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
11.428941,4.2234325,29436,2.0,II,II-A,8.0,flsh,II
11.429995,4.223542,29437,2.0,II,II-A,8.0,flsh,II
6.9889045,6.3073096,29438,1.0,I,I-E,3.0,flsh,I
8.185941,11.923219,29439,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
9.528625,13.815158,29440,2.0,II,II-A,7.0,flsh,II
7.2415657,14.159911,29441,1.0,III,III-A,8.0,flsh,III
5.3571615,12.916448,29442,1.0,III,III-A,16.0,flsh,III
6.111898,7.7405486,29443,1.0,I,I-F,6.0,flsh,I
5.1170273,3.9658566,29444,1.0,I,I-E,9.0,flsh,I
11.969508,7.2329006,29445,1.0,I,I-B,8.0,flsh,I
9.299459,4.35614,29446,1.0,I,I-E,8.0,flsh,I
6.2792196,8.279127,29447,1.0,I,I-F,11.0,flsh,I
6.8033395,9.103931,29448,1.0,IV,IV-A2,5.0,flsh,IV
6.85059,9.172244,29449,1.0,IV,IV-A2,5.0,flsh,IV
6.029018,9.0857,29450,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,20.0,flsh,Not-Annotated-By-Cctyper
5.037695,3.899619,29451,1.0,I,I-E,12.0,flsh,I
4.516904,16.208683,29452,1.0,III,III-B,8.0,flsh,III
5.4606566,5.081177,29453,1.0,I,I-E,10.0,flsh,I
-1.4582729,20.22244,29454,1.0,I,I-B,10.0,flsh,I
-5.4502587,16.072912,29455,1.0,I,I-B,6.0,flsh,I
7.214205,17.807465,29456,2.0,II,II-A,4.0,flsh,II
21.126238,2.7498221,29457,1.0,I,I-E,8.0,flsh,I
12.129569,9.938569,29458,1.0,I,I-E,8.0,flsh,I
3.5033026,6.4589915,29459,2.0,V,V-F1,1.0,flsh,V
7.403689,12.978205,29460,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,19.0,flsh,Not-Annotated-By-Cctyper
3.534327,6.4782066,29461,2.0,V,V-F1,1.0,flsh,V
-1.2381132,13.306775,29462,1.0,I,I-B,9.0,flsh,I
6.4966373,10.787545,29463,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
7.7638154,12.745869,29464,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,11.0,flsh,Not-Annotated-By-Cctyper
7.8128138,12.932997,29465,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,28.0,flsh,Not-Annotated-By-Cctyper
3.6531563,9.7021475,29466,2.0,VI,VI-A,1.0,flsh,VI
-0.044074036,11.2339115,29467,1.0,I,I-C,8.0,flsh,I
8.152486,7.138069,29468,1.0,I,I-G,7.0,flsh,I
8.835077,6.7347775,29469,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,51.0,flsh,Not-Annotated-By-Cctyper
7.155714,12.023638,29470,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
-0.32159415,9.466793,29471,1.0,I,I-C,7.0,flsh,I
7.690909,12.569304,29472,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,22.0,flsh,Not-Annotated-By-Cctyper
6.2658663,8.467373,29473,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,Not-Annotated-By-Cctyper
15.869258,14.001627,29474,2.0,V,V-F2,1.0,flsh,V
5.9651537,8.441604,29475,1.0,I,I-F,6.0,flsh,I
2.3171198,8.027069,29476,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
4.470711,9.137978,29477,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
8.460891,6.094313,29478,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,Not-Annotated-By-Cctyper
4.8079243,10.130161,29479,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
-1.2226441,13.313225,29480,1.0,I,I-B,9.0,flsh,I
8.668421,5.4870496,29481,1.0,I,I-E,8.0,flsh,I
3.849301,15.540722,29482,1.0,III,III-B,11.0,flsh,III
7.4578648,12.337285,29483,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,28.0,flsh,Not-Annotated-By-Cctyper
-2.3392124,2.4397569,29484,1.0,I,I-E,15.0,flsh,I
0.3729299,17.205364,29485,1.0,III,III-B,9.0,flsh,III
0.34151995,17.204012,29486,1.0,III,III-B,10.0,flsh,III
-0.6403868,15.863302,29487,1.0,I,I-A,24.0,flsh,I
-0.0526721,17.587694,29488,1.0,III,III-B,4.0,flsh,III
0.19002517,15.957837,29489,1.0,I,I-D,8.0,flsh,I
7.1509733,0.013145171,29490,1.0,I,I-F,6.0,flsh,I
8.369567,5.703459,29491,1.0,I,I-E,7.0,flsh,I
6.1862926,15.057915,29492,1.0,III,III-A,8.0,flsh,III
13.372165,10.597655,29493,1.0,I,I-F_T,6.0,flsh,I
7.742249,8.041961,29494,1.0,I,I-G,4.0,flsh,I
8.384764,6.231599,29495,1.0,I,I-E,7.0,flsh,I
7.640911,5.446828,29496,1.0,I,I-E,6.0,flsh,I
9.313114,5.9052687,29497,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
8.45556,11.682123,29498,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
11.10725,8.303221,29499,1.0,I,I-B,10.0,flsh,I
8.609791,11.565148,29500,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,35.0,flsh,Not-Annotated-By-Cctyper
4.2123823,22.461897,29501,2.0,II,II-A,4.0,flsh,II
8.765688,11.841506,29502,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,18.0,flsh,Not-Annotated-By-Cctyper
5.077802,3.9653742,29503,1.0,I,I-E,12.0,flsh,I
-0.23954634,9.933072,29504,1.0,I,I-C,12.0,flsh,I
13.752636,8.634113,29505,1.0,I,I-F,8.0,flsh,I
8.613448,11.29411,29506,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
8.441337,7.46597,29507,1.0,I,I-G,6.0,flsh,I
7.297848,8.546269,29508,1.0,I,I-G,4.0,flsh,I
6.974893,11.9173765,29509,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,18.0,flsh,Not-Annotated-By-Cctyper
8.963825,11.995563,29510,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,Not-Annotated-By-Cctyper
11.69214,8.137262,29511,1.0,I,I-B,12.0,flsh,I
7.022456,12.658152,29512,2.0,II,II-A,4.0,flsh,II
4.882194,6.013603,29513,1.0,I,I-B,8.0,flsh,I
4.8658605,6.1097693,29514,1.0,III,III-A,11.0,flsh,III
0.7062478,24.572678,29515,1.0,I,I-F,6.0,flsh,I
4.4189725,3.6358163,29516,1.0,I,I-E,9.0,flsh,I
-2.4924932,14.149011,29517,1.0,I,I-F,6.0,flsh,I
5.5515966,19.108597,29518,2.0,II,II-A,4.0,flsh,II
5.5148697,12.894937,29519,1.0,III,III-A,12.0,flsh,III
6.5068445,4.7553377,29520,1.0,I,I-E,6.0,flsh,I
6.5365996,19.991514,29521,2.0,II,II-A,5.0,flsh,II
8.036768,4.732316,29522,1.0,I,I-E,8.0,flsh,I
11.409144,4.2875714,29523,2.0,II,II-A,8.0,flsh,II
5.1681952,15.801108,29524,1.0,III,III-D,24.0,flsh,III
6.6685433,14.753004,29525,1.0,III,III-A,9.0,flsh,III
-1.0873438,13.355182,29526,1.0,I,I-B,9.0,flsh,I
6.6695256,14.748297,29527,1.0,III,III-A,9.0,flsh,III
5.1851335,15.832385,29528,1.0,III,III-D,24.0,flsh,III
-1.0809995,13.362407,29529,1.0,I,I-B,9.0,flsh,I
6.1412044,19.115887,29530,2.0,II,II-A,4.0,flsh,II
9.928939,11.352966,29531,1.0,III,III-A,10.0,flsh,III
9.983439,10.203197,29532,1.0,I,I-D,13.0,flsh,I
4.6957846,21.243069,29533,1.0,III,III-D,19.0,flsh,III
9.246058,14.1721735,29534,1.0,I,I-C,5.0,flsh,I
10.141534,7.6748714,29535,1.0,I,I-B,9.0,flsh,I
9.519221,4.7892823,29536,1.0,I,I-E,8.0,flsh,I
1.7884717,12.330894,29537,1.0,III,III-D,10.0,flsh,III
8.527735,5.6146097,29538,1.0,I,I-E,8.0,flsh,I
9.30437,9.932911,29539,1.0,I,I-D,9.0,flsh,I
4.7184668,8.937679,29540,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
-0.3980735,21.77375,29541,1.0,I,I-B,8.0,flsh,I
-0.042764045,21.419983,29542,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
3.0354548,8.260805,29543,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,Not-Annotated-By-Cctyper
8.218409,10.714837,29544,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,Not-Annotated-By-Cctyper
6.0410256,9.740711,29545,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,13.0,flsh,Not-Annotated-By-Cctyper
11.373395,9.048853,29546,1.0,I,I-B,5.0,flsh,I
0.24104612,17.029802,29547,1.0,III,III-B,6.0,flsh,III
0.34772095,17.185076,29548,1.0,III,III-B,7.0,flsh,III
-0.6117587,16.331121,29549,1.0,I,I-A,8.0,flsh,I
0.55542314,16.677845,29550,1.0,III,III-D,11.0,flsh,III
-0.46872997,16.444927,29551,1.0,I,I-A,8.0,flsh,I
-0.35041636,15.479078,29552,1.0,I,I-A,5.0,flsh,I
0.34768814,17.233912,29553,1.0,III,III-B,7.0,flsh,III
0.28096956,17.04954,29554,1.0,III,III-B,6.0,flsh,III
0.36003873,17.199566,29555,1.0,III,III-B,7.0,flsh,III
-0.58230275,16.36142,29556,1.0,I,I-A,8.0,flsh,I
-0.3557137,15.470196,29557,1.0,I,I-A,5.0,flsh,I
-0.4646859,16.435236,29558,1.0,I,I-A,8.0,flsh,I
0.34306115,17.229002,29559,1.0,III,III-B,7.0,flsh,III
11.375028,9.037144,29560,1.0,I,I-B,5.0,flsh,I
0.5633728,16.654516,29561,1.0,III,III-D,11.0,flsh,III
-0.33359894,15.454883,29562,1.0,I,I-A,5.0,flsh,I
0.5532292,16.641018,29563,1.0,III,III-D,11.0,flsh,III
11.339078,9.077808,29564,1.0,I,I-B,5.0,flsh,I
0.34404385,17.218285,29565,1.0,III,III-B,7.0,flsh,III
0.35117018,17.212229,29566,1.0,III,III-B,7.0,flsh,III
0.246672,17.032942,29567,1.0,III,III-B,6.0,flsh,III
-0.46426284,16.434465,29568,1.0,I,I-A,8.0,flsh,I
-0.5872762,16.360794,29569,1.0,I,I-A,8.0,flsh,I
8.184717,11.803911,29570,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
7.197092,17.753733,29571,2.0,II,II-A,3.0,flsh,II
10.484137,10.955274,29572,2.0,V,V-K,1.0,flsh,V
7.790091,12.518702,29573,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
8.672433,5.6173315,29574,1.0,I,I-E,6.0,flsh,I
9.178378,7.120672,29575,1.0,I,I-C,4.0,flsh,I
5.6050916,9.146404,29576,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,11.0,flsh,Not-Annotated-By-Cctyper
4.7900205,9.926027,29577,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
5.8437963,10.755823,29578,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
3.4379117,13.008059,29579,1.0,III,III-D,8.0,flsh,III
9.235873,10.696014,29580,1.0,I,I-F_T,9.0,flsh,I
9.364948,14.57526,29581,1.0,I,I-C,7.0,flsh,I
8.89996,9.454039,29582,1.0,I,I-B,9.0,flsh,I
4.8512244,6.0934777,29583,1.0,III,III-B,6.0,flsh,III
4.879372,6.1199484,29584,1.0,III,III-A,11.0,flsh,III
4.9123244,5.8972754,29585,1.0,I,I-E,9.0,flsh,I
4.708071,21.250065,29586,1.0,III,III-D,22.0,flsh,III
9.273216,9.343491,29587,1.0,I,I-B,8.0,flsh,I
2.7701945,14.075064,29588,1.0,III,III-D,11.0,flsh,III
6.030023,19.169199,29589,2.0,II,II-A,4.0,flsh,II
8.128197,13.199283,29590,1.0,III,III-A,14.0,flsh,III
8.487813,7.401855,29591,1.0,I,I-G,6.0,flsh,I
8.562386,11.103835,29592,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
4.8201,9.206279,29593,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
4.029705,12.474938,29594,1.0,III,III-B,13.0,flsh,III
6.1551714,8.02238,29595,1.0,I,I-B,3.0,flsh,I
6.9460196,10.1690445,29596,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
4.6709013,9.625756,29597,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
0.6026948,10.040998,29598,1.0,I,I-C,9.0,flsh,I
19.03112,2.06569,29599,1.0,I,I-C,10.0,flsh,I
2.146393,13.04009,29600,1.0,III,III-D,10.0,flsh,III
2.1417558,13.037065,29601,1.0,III,III-D,10.0,flsh,III
4.8331704,9.861567,29602,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
4.9077845,5.9132733,29603,1.0,I,I-E,9.0,flsh,I
4.8374624,5.99847,29604,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
9.685476,10.795093,29605,2.0,V,V-K,7.0,flsh,V
10.009865,10.14759,29606,1.0,I,I-D,14.0,flsh,I
11.443417,12.707243,29607,2.0,II,II-D,1.0,flsh,II
9.236492,14.156156,29608,1.0,I,I-C,3.0,flsh,I
-3.0732574,12.843848,29609,1.0,III,III-B,8.0,flsh,III
9.721254,9.995054,29610,1.0,I,I-D,12.0,flsh,I
-3.4960635,12.682873,29611,1.0,III,III-B,9.0,flsh,III
-3.3889618,12.771513,29612,1.0,III,III-B,20.0,flsh,III
11.734138,12.679258,29613,2.0,II,II-D,1.0,flsh,II
-0.9803713,-0.512392,29614,1.0,I,I-E,13.0,flsh,I
8.869593,6.685281,29615,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,20.0,flsh,Not-Annotated-By-Cctyper
-3.3102946,4.70899,29616,1.0,I,I-E,18.0,flsh,I
3.8519313,13.226219,29617,1.0,III,III-B,7.0,flsh,III
6.9610157,11.993797,29618,2.0,II,II-A,8.0,flsh,II
4.9949145,9.002623,29619,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,Not-Annotated-By-Cctyper
8.7764635,6.8091593,29620,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,15.0,flsh,Not-Annotated-By-Cctyper
6.457195,19.78501,29621,2.0,II,II-A,4.0,flsh,II
6.455994,19.786928,29622,2.0,II,II-A,4.0,flsh,II
6.286842,9.031202,29623,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,28.0,flsh,Not-Annotated-By-Cctyper
3.8668864,0.34398887,29624,2.0,II,II-A,4.0,flsh,II
3.6818924,6.605029,29625,2.0,V,V-F1,1.0,flsh,V
5.945186,10.032856,29626,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,56.0,flsh,Not-Annotated-By-Cctyper
3.6873894,6.61518,29627,2.0,V,V-F1,1.0,flsh,V
3.9109488,13.261852,29628,1.0,III,III-B,6.0,flsh,III
9.32543,4.731785,29629,1.0,I,I-E,8.0,flsh,I
4.1464286,9.419098,29630,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
-0.44707412,10.242739,29631,1.0,I,I-C,7.0,flsh,I
8.280043,7.5135365,29632,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,12.0,flsh,Not-Annotated-By-Cctyper
6.5089455,9.758911,29633,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,Not-Annotated-By-Cctyper
5.4278502,5.066233,29634,1.0,I,I-E,11.0,flsh,I
-0.063909695,9.747992,29635,1.0,I,I-C,9.0,flsh,I
5.536805,10.1032715,29636,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,Not-Annotated-By-Cctyper
8.062826,12.232109,29637,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,13.0,flsh,Not-Annotated-By-Cctyper
7.5194745,12.707661,29638,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,Not-Annotated-By-Cctyper
7.6506047,12.70768,29639,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,Not-Annotated-By-Cctyper
7.7358184,8.052474,29640,1.0,I,I-G,4.0,flsh,I
4.5234094,13.87491,29641,1.0,III,III-B,7.0,flsh,III
-0.6112401,9.867825,29642,1.0,I,I-C,8.0,flsh,I
6.6013565,9.714506,29643,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,24.0,flsh,Not-Annotated-By-Cctyper
6.576459,0.7237902,29644,1.0,I,I-F,9.0,flsh,I
3.841185,9.15014,29645,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,Not-Annotated-By-Cctyper
10.345987,17.742516,29646,1.0,I,I-C,11.0,flsh,I
8.180231,12.026948,29647,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,Not-Annotated-By-Cctyper
4.9877563,-0.613942,29648,1.0,I,I-F,9.0,flsh,I
4.9883,-0.612685,29649,1.0,I,I-F,9.0,flsh,I
-2.4908543,14.148597,29650,1.0,I,I-F,6.0,flsh,I
5.0604634,12.88134,29651,1.0,III,III-A,9.0,flsh,III
6.7050786,9.82615,29652,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,Not-Annotated-By-Cctyper
4.692853,15.412489,29653,1.0,III,III-A,11.0,flsh,III
-1.1456923,13.284449,29654,1.0,I,I-B,8.0,flsh,I
